absence_days,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_aspiration_Business Owner,career_aspiration_Doctor,science_avg,humanities_avg,engagement_score,performance_consistency,average_score,performance_category
3,18,85,95,77,71,75,95,94,0.0,0.0,77.0,94.66666666666669,16.5,89.67435001469411,84.57142857142857,High
2,7,92,66,88,91,61,84,69,0.0,0.0,83.0,73.0,6.0,87.01649397999799,78.71428571428571,High
2,24,87,63,79,81,95,75,64,0.0,0.0,85.5,67.33333333333333,23.0,88.38514907952919,77.71428571428571,High
5,21,77,77,97,66,87,73,75,0.0,0.0,81.75,75.0,18.5,89.86049686574712,78.85714285714286,High
10,2,73,56,59,62,58,83,80,1.0,0.0,63.0,73.0,-3.0,88.80901723537673,67.28571428571429,Average
0,34,91,85,81,93,100,87,77,0.0,0.0,91.25,83.0,34.0,92.2817470518628,87.71428571428571,High
7,0,76,96,89,83,78,54,61,1.0,0.0,81.5,70.33333333333333,1.5,85.12592539893338,76.71428571428571,High
4,17,86,70,94,96,74,67,60,0.0,0.0,87.5,65.66666666666667,15.0,86.04258176418276,78.14285714285714,High
5,10,81,77,88,92,65,92,87,0.0,0.0,81.5,85.33333333333333,7.5,90.2801136592967,83.14285714285714,High
4,35,98,88,88,89,90,90,90,0.0,0.0,91.25,89.33333333333333,38.0,96.5427784345835,90.42857142857144,Excellent
3,27,88,67,96,70,66,76,71,0.0,0.0,80.0,71.33333333333333,25.5,88.55863810970207,76.28571428571429,High
2,30,85,83,94,100,89,68,89,0.0,0.0,92.0,80.0,34.0,89.9430194818297,86.85714285714286,High
2,35,90,89,96,94,100,88,85,0.0,0.0,95.0,87.33333333333333,34.0,94.81301996294935,91.71428571428572,Excellent
5,5,97,83,93,67,85,63,66,0.0,0.0,85.5,70.66666666666667,2.5,86.21077024838381,79.14285714285714,High
6,10,78,84,71,93,78,78,87,0.0,0.0,80.0,83.0,12.0,92.74938426260027,81.28571428571429,High
8,1,53,98,90,81,61,65,93,1.0,0.0,71.25,85.33333333333333,-3.0,82.40535795841733,77.28571428571429,High
10,0,77,53,92,98,56,53,93,1.0,0.0,80.75,66.33333333333333,-5.0,79.69518002331185,74.57142857142857,Average
3,30,97,88,94,75,66,91,64,0.0,0.0,83.0,81.0,28.5,86.36880328769612,82.14285714285714,High
4,3,88,100,58,59,96,64,87,1.0,0.0,75.25,83.66666666666667,1.0,82.01455615014768,78.85714285714286,High
3,18,98,67,80,68,80,88,85,0.0,0.0,81.5,80.0,21.5,89.03903028273241,80.85714285714286,High
8,0,92,78,78,85,94,94,73,1.0,0.0,87.25,81.66666666666667,1.0,91.31229659367963,84.85714285714286,High
5,15,92,92,74,96,95,77,76,0.0,0.0,89.25,81.66666666666667,12.5,90.18504542377636,86.0,High
3,43,86,99,87,88,99,89,86,0.0,1.0,90.0,91.33333333333331,41.5,94.1445995623088,90.57142857142856,Excellent
5,16,91,69,97,76,97,81,86,0.0,0.0,90.25,78.66666666666667,13.5,89.3743347547195,85.28571428571429,High
3,23,92,75,100,78,32,84,69,0.0,0.0,75.5,76.0,21.5,78.07045914970489,75.71428571428571,High
2,2,82,75,93,67,69,65,74,0.0,0.0,77.75,71.33333333333333,1.0,90.2190661659192,75.0,Average
1,34,99,81,92,86,65,99,79,0.0,0.0,85.5,86.33333333333333,33.5,87.8286049631582,85.85714285714286,High
2,34,95,90,65,84,86,88,94,0.0,0.0,82.5,90.66666666666669,33.0,89.91701102516389,86.0,High
3,18,100,93,99,65,72,79,88,0.0,0.0,84.0,86.66666666666667,16.5,86.46697161966853,85.14285714285714,High
5,21,79,86,84,84,63,82,94,0.0,0.0,77.5,87.33333333333333,23.5,90.53578167139892,81.71428571428571,High
3,3,80,95,96,96,94,84,93,1.0,0.0,91.5,90.66666666666669,6.5,93.55979887921266,91.14285714285714,Excellent
4,31,93,81,88,90,89,95,81,0.0,1.0,90.0,85.66666666666667,29.0,94.57080204116755,88.14285714285714,High
5,17,95,75,79,79,93,85,71,0.0,0.0,86.5,77.0,19.5,91.00264589157564,82.42857142857143,High
0,10,81,92,76,81,73,92,63,0.0,0.0,77.75,82.33333333333333,10.0,89.64441719466764,79.71428571428571,High
1,5,75,88,63,64,84,74,72,0.0,0.0,71.5,78.0,4.5,90.67772764264195,74.28571428571429,Average
4,8,80,69,70,60,71,60,89,0.0,0.0,70.25,72.66666666666667,6.0,89.58023855496545,71.28571428571429,Average
4,3,52,81,62,77,74,91,92,1.0,0.0,66.25,88.0,1.0,85.38428764585703,75.57142857142857,High
3,30,95,94,82,87,93,93,90,0.0,1.0,89.25,92.33333333333331,28.5,95.35037123857748,90.57142857142856,Excellent
2,20,99,70,97,93,87,90,88,0.0,0.0,94.0,82.66666666666667,19.0,90.45312317336936,89.14285714285714,High
5,25,85,87,68,74,74,85,68,0.0,0.0,75.25,80.0,22.5,91.7595654298598,77.28571428571429,High
4,23,96,89,86,84,64,60,66,0.0,0.0,82.5,71.66666666666667,26.0,85.80576911290399,77.85714285714286,High
7,3,91,63,86,81,90,98,63,0.0,0.0,87.0,74.66666666666667,-0.5,86.21940632974174,81.71428571428571,High
1,24,89,82,76,92,97,66,60,0.0,0.0,88.5,69.33333333333333,23.5,86.2800111064879,80.28571428571429,High
1,37,98,87,96,89,100,85,91,0.0,1.0,95.75,87.66666666666667,36.5,94.23475106885267,92.28571428571428,Excellent
2,28,100,82,72,97,74,75,81,0.0,0.0,85.75,79.33333333333333,27.0,88.77502783967817,83.0,High
2,5,75,71,68,91,79,62,94,1.0,0.0,78.25,75.66666666666667,4.0,88.20411694094685,77.14285714285714,High
3,6,74,63,74,63,78,90,83,0.0,0.0,72.25,78.66666666666667,4.5,90.10050506338834,75.0,Average
7,40,85,99,87,85,91,88,90,0.0,1.0,87.0,92.33333333333331,36.5,95.14495843772389,89.28571428571429,High
3,35,86,87,97,92,85,99,86,0.0,0.0,90.0,90.66666666666669,38.5,94.23475106885267,90.28571428571428,Excellent
4,34,91,71,99,96,85,79,74,0.0,1.0,92.75,74.66666666666667,37.0,89.15257326981802,85.0,High
2,24,90,76,100,73,90,64,86,0.0,0.0,88.25,75.33333333333333,23.0,87.71567006692014,82.71428571428571,High
6,35,91,91,92,95,98,91,85,0.0,0.0,94.0,89.0,32.0,95.98218253987852,91.85714285714286,Excellent
6,0,80,83,93,81,95,87,61,1.0,0.0,87.25,77.0,-3.0,88.76866627942802,82.85714285714286,High
1,35,95,89,92,87,95,86,93,0.0,1.0,92.25,89.33333333333333,34.5,96.30315449786352,91.0,Excellent
5,18,94,97,69,81,100,68,68,0.0,0.0,86.0,77.66666666666667,20.5,85.54481473822003,82.42857142857143,High
1,1,54,55,50,100,77,61,78,1.0,0.0,70.25,64.66666666666667,5.5,82.00529178315125,67.85714285714286,Average
2,16,87,80,85,60,96,81,83,0.0,0.0,82.0,81.33333333333333,15.0,89.04989671716463,81.71428571428571,High
5,28,100,75,72,79,61,94,82,0.0,0.0,78.0,83.66666666666667,25.5,86.77304339795504,80.42857142857143,High
3,14,93,99,72,79,83,87,73,0.0,0.0,81.75,86.33333333333333,12.5,89.95486376873056,83.71428571428571,High
3,25,99,70,89,86,92,65,64,0.0,1.0,91.5,66.33333333333333,23.5,85.8612319523672,80.71428571428571,High
2,16,99,99,90,63,63,77,60,0.0,0.0,78.75,78.66666666666667,15.0,82.69186813744972,78.71428571428571,High
4,28,76,80,89,74,61,86,93,0.0,0.0,75.0,86.33333333333333,26.0,89.20758643878996,79.85714285714286,High
0,15,92,100,83,74,73,66,83,0.0,0.0,80.5,83.0,15.0,88.26888549117997,81.57142857142857,High
10,46,100,93,88,98,99,89,95,0.0,1.0,96.25,92.33333333333331,41.0,95.20913567794068,94.57142857142856,Excellent
2,34,89,97,77,90,93,87,90,0.0,0.0,87.25,91.33333333333331,33.0,93.8086081263311,89.0,High
2,27,97,81,71,77,90,86,80,0.0,0.0,83.75,82.33333333333333,26.0,91.37004110808223,83.14285714285714,High
4,28,99,63,97,90,99,99,100,0.0,1.0,96.25,87.33333333333333,26.0,86.5853669095133,92.42857142857144,Excellent
3,33,100,63,96,95,92,76,88,0.0,0.0,95.75,75.66666666666667,31.5,86.85429637449847,87.14285714285714,High
5,12,86,87,72,66,94,78,94,0.0,0.0,79.5,86.33333333333333,9.5,89.20097006120237,82.42857142857143,High
0,27,77,99,94,81,80,87,98,0.0,0.0,83.0,94.66666666666669,27.0,90.9446148618626,88.0,High
1,15,86,96,67,76,74,66,69,0.0,0.0,75.75,77.0,14.5,88.94386617130132,76.28571428571429,High
1,3,75,64,98,65,88,65,71,0.0,0.0,81.5,66.66666666666667,7.5,86.86698090779616,75.14285714285714,High
2,26,94,93,92,67,61,85,94,0.0,0.0,78.5,90.66666666666669,25.0,86.07503099088684,83.71428571428571,High
1,35,94,88,87,97,93,86,94,0.0,0.0,92.75,89.33333333333333,34.5,95.76859811590036,91.28571428571428,Excellent
1,20,89,92,75,85,65,81,69,0.0,0.0,78.5,80.66666666666667,19.5,89.83704205038148,79.42857142857143,High
3,14,89,73,96,84,96,98,77,0.0,0.0,91.25,82.66666666666667,12.5,90.08608481548715,87.57142857142857,High
2,24,89,82,83,62,66,86,90,0.0,0.0,75.0,86.0,28.0,88.82392010118208,79.71428571428571,High
2,8,81,78,82,83,63,85,75,0.0,0.0,77.25,79.33333333333333,7.0,92.55176594915342,78.14285714285714,High
3,19,93,73,67,100,63,92,86,0.0,0.0,80.75,83.66666666666667,17.5,85.69382417741672,82.0,High
10,2,79,95,70,92,63,57,67,1.0,0.0,76.0,73.0,2.0,85.50041051484232,74.71428571428571,Average
2,29,97,86,72,81,85,70,72,0.0,0.0,83.75,76.0,28.0,90.18747156510034,80.42857142857143,High
1,14,78,66,92,61,98,76,99,0.0,0.0,82.25,80.33333333333333,13.5,84.7700170403122,81.42857142857143,High
4,19,83,60,95,68,33,62,73,0.0,0.0,69.75,65.0,17.0,80.40651225777397,67.71428571428571,Average
0,29,86,95,61,96,89,99,84,0.0,0.0,83.0,92.66666666666669,29.0,87.22726117299594,87.14285714285714,High
1,2,87,78,74,75,95,69,99,0.0,0.0,82.75,82.0,1.5,88.60033417365312,82.42857142857143,High
6,25,81,82,69,94,88,95,84,0.0,0.0,83.0,87.0,22.0,91.13594739572082,84.71428571428571,High
0,6,83,73,83,66,93,68,89,0.0,0.0,81.25,76.66666666666667,6.0,89.56425556537715,79.28571428571429,High
2,11,81,85,91,94,97,93,65,0.0,0.0,90.75,81.0,15.0,89.01732966810678,86.57142857142857,High
1,4,65,95,89,96,78,85,80,0.0,0.0,82.0,86.66666666666667,8.5,89.16794879381872,84.0,High
2,33,83,91,76,71,82,82,79,0.0,0.0,78.0,84.0,32.0,93.75881574119296,80.57142857142857,High
3,22,98,79,87,86,98,85,85,0.0,1.0,92.25,83.0,25.5,92.88864087734078,88.28571428571429,High
0,34,83,84,91,84,85,91,92,0.0,1.0,85.75,89.0,34.0,96.02388081044798,87.14285714285714,High
1,22,85,60,85,76,90,75,93,0.0,0.0,84.0,76.0,21.5,88.76230832040164,80.57142857142857,High
10,5,68,66,82,63,91,67,89,1.0,0.0,76.0,74.0,0.0,88.17589226159015,75.14285714285714,High
1,11,86,82,60,65,83,69,78,0.0,0.0,73.5,76.33333333333333,10.5,89.97146927155185,74.71428571428571,Average
1,12,83,87,87,80,81,79,98,0.0,0.0,82.75,88.0,11.5,93.442561475698,85.0,High
2,35,92,92,99,87,100,88,97,0.0,0.0,94.5,92.33333333333331,34.0,94.80843174441662,93.57142857142856,Excellent
0,6,91,66,91,62,70,87,90,0.0,0.0,78.5,81.0,6.0,87.02750161743258,79.57142857142857,High
9,0,53,95,87,60,68,74,68,1.0,0.0,67.0,79.0,0.5,85.30954310412628,72.14285714285714,Average
2,26,73,85,80,64,69,95,64,0.0,0.0,71.5,81.33333333333333,30.0,88.42827748756643,75.71428571428571,High
0,19,97,95,91,97,96,90,67,0.0,0.0,95.25,84.0,19.0,89.29397143572615,90.42857142857144,Excellent
0,3,91,97,72,62,86,78,72,0.0,0.0,77.75,82.33333333333333,3.0,87.74283494285504,79.71428571428571,High
1,14,91,65,75,60,93,79,82,0.0,0.0,79.75,75.33333333333333,13.5,87.6653797325229,77.85714285714286,High
9,12,81,72,87,84,97,94,89,0.0,0.0,87.25,85.0,7.5,91.63909323669006,86.28571428571429,High
1,18,92,99,100,64,100,65,99,0.0,0.0,89.0,87.66666666666667,17.5,83.41831187869036,88.42857142857143,High
5,4,85,53,95,76,61,88,82,1.0,0.0,79.25,74.33333333333333,1.5,84.90663974426093,77.14285714285714,High
1,34,83,60,80,92,84,60,70,0.0,0.0,84.75,63.333333333333336,33.5,87.53863112311836,75.57142857142857,High
2,21,92,85,78,87,64,79,74,0.0,0.0,80.25,79.33333333333333,20.0,90.73665698521728,79.85714285714286,High
3,5,80,88,94,60,65,63,91,0.0,0.0,74.75,80.66666666666667,8.5,85.604233426521,77.28571428571429,High
1,16,87,81,69,82,70,62,66,0.0,0.0,77.0,69.66666666666667,20.5,90.59382168592415,73.85714285714286,Average
0,31,88,61,95,91,99,64,90,0.0,0.0,93.25,71.66666666666667,31.0,84.85624441119927,84.0,High
6,1,41,83,54,87,97,65,69,1.0,0.0,69.75,72.33333333333333,-2.0,80.40043732266311,70.85714285714286,Average
3,35,87,93,88,97,91,88,88,0.0,0.0,90.75,89.66666666666667,33.5,96.36158066763942,90.28571428571428,Excellent
1,41,89,95,97,99,87,90,91,0.0,1.0,93.0,92.0,45.5,95.53319118918428,92.57142857142856,Excellent
5,1,89,53,77,96,76,63,90,1.0,0.0,84.5,68.66666666666667,3.5,84.48963480212575,77.71428571428571,High
2,6,53,97,81,86,71,87,78,0.0,0.0,72.75,87.33333333333333,5.0,85.9643311523818,79.0,High
3,30,92,88,99,92,89,66,76,0.0,0.0,93.0,76.66666666666667,28.5,88.78988551946651,86.0,High
3,32,85,84,66,66,78,98,69,0.0,0.0,73.75,83.66666666666667,30.5,88.06964655455114,78.0,High
2,18,89,67,93,83,65,94,67,0.0,0.0,82.5,76.0,17.0,86.97804052488918,79.71428571428571,High
1,2,98,92,82,56,71,79,89,1.0,0.0,76.75,86.66666666666667,1.5,85.83431375941615,81.0,High
5,5,66,52,71,76,67,72,60,1.0,0.0,70.0,61.333333333333336,2.5,91.90238130241806,66.28571428571429,Average
2,32,90,96,95,80,93,95,67,0.0,0.0,89.5,86.0,31.0,89.229670385731,88.0,High
2,18,84,93,74,76,95,90,64,0.0,0.0,82.25,82.33333333333333,17.0,88.5878093584932,82.28571428571429,High
7,27,88,81,73,70,60,95,68,0.0,0.0,72.75,81.33333333333333,23.5,87.79539509232761,76.42857142857143,High
3,9,66,61,97,61,60,61,98,0.0,0.0,71.0,73.33333333333333,7.5,82.46907494359372,72.0,Average
2,15,86,63,82,61,96,98,83,0.0,0.0,81.25,81.33333333333333,14.0,85.46596768828088,81.28571428571429,High
9,1,60,72,66,95,67,78,94,1.0,0.0,72.0,81.33333333333333,-3.5,86.20386527561675,76.0,High
10,2,41,59,69,70,100,65,72,1.0,0.0,70.0,65.33333333333333,-3.0,82.37426124479695,68.0,Average
2,31,94,62,66,95,66,64,62,0.0,0.0,80.25,62.66666666666666,30.0,85.0254183618341,72.71428571428571,Average
3,2,64,69,79,89,72,64,82,0.0,0.0,76.0,71.66666666666667,0.5,90.48810268788658,74.14285714285714,Average
4,2,99,97,87,93,79,83,94,0.0,0.0,89.5,91.33333333333331,0.0,92.54537535677156,90.28571428571428,Excellent
6,5,46,53,92,71,90,76,81,1.0,0.0,74.75,70.0,2.0,82.41483309041125,72.71428571428571,Average
1,21,89,87,81,67,93,98,68,0.0,0.0,82.5,84.33333333333333,20.5,88.0178704492303,83.28571428571429,High
6,12,83,79,87,66,78,93,82,0.0,0.0,78.5,84.66666666666667,9.0,91.6049901443661,81.14285714285714,High
5,0,51,55,87,51,77,87,65,1.0,0.0,66.5,69.0,-2.5,83.88730166548608,67.57142857142857,Average
5,26,79,90,82,92,70,60,80,0.0,0.0,80.75,76.66666666666667,23.5,88.87944845492515,79.0,High
3,15,97,73,64,95,71,68,78,0.0,0.0,81.75,73.0,13.5,86.9615951895947,78.0,High
1,14,100,68,85,85,62,63,92,0.0,0.0,83.0,74.33333333333333,13.5,85.01429252349331,79.28571428571429,High
6,9,70,99,60,79,71,79,75,0.0,0.0,70.0,84.33333333333333,6.0,87.99404909460074,76.14285714285714,High
2,19,70,66,90,74,100,96,81,0.0,0.0,83.5,81.0,18.0,86.78564993580662,82.42857142857143,High
7,17,67,80,86,98,83,82,76,0.0,0.0,83.5,79.33333333333333,13.5,90.53578167139892,81.71428571428571,High
3,9,71,95,72,88,89,78,67,0.0,0.0,80.0,80.0,12.5,89.29174773052733,80.0,High
5,14,87,64,68,60,81,75,67,0.0,0.0,74.0,68.66666666666667,16.5,90.3095530595972,71.71428571428571,Average
1,3,80,79,94,74,83,83,61,0.0,0.0,82.75,74.33333333333333,7.5,89.9430194818297,79.14285714285714,High
9,22,94,80,72,90,60,78,94,0.0,0.0,79.0,84.0,22.5,87.4112673204889,81.14285714285714,High
3,10,83,91,82,93,71,80,85,0.0,0.0,82.25,85.33333333333333,8.5,92.70029354797644,83.57142857142857,High
1,1,63,69,57,60,80,92,62,1.0,0.0,65.0,74.33333333333333,0.5,87.35088935932649,69.0,Average
0,10,93,78,72,66,73,76,68,0.0,0.0,76.0,74.0,10.0,91.08505802171489,75.14285714285714,High
2,36,94,100,95,92,95,88,88,0.0,1.0,94.0,92.0,35.0,95.74055670974984,93.14285714285714,Excellent
3,34,99,75,87,76,95,99,67,0.0,0.0,89.25,80.33333333333333,32.5,87.0918999221788,85.42857142857143,High
3,32,82,98,100,100,100,64,87,0.0,1.0,95.5,83.0,30.5,86.38103563129008,90.14285714285714,Excellent
2,28,95,82,100,60,77,95,80,0.0,0.0,83.0,85.66666666666667,27.0,86.19868881315291,84.14285714285714,High
10,3,55,92,59,78,61,83,60,1.0,0.0,63.25,78.33333333333333,-2.0,85.604233426521,69.71428571428571,Average
2,32,90,90,82,64,75,82,93,0.0,0.0,77.75,88.33333333333333,31.0,89.82299510801785,82.28571428571429,High
2,4,46,77,90,78,66,76,86,1.0,0.0,70.0,79.66666666666667,3.0,85.41200754697468,74.14285714285714,Average
2,21,91,100,98,96,66,87,65,0.0,0.0,87.75,84.0,20.0,85.2416286870968,86.14285714285714,High
1,22,72,100,78,100,98,92,97,0.0,0.0,87.0,96.33333333333331,26.5,88.61287276497418,91.0,Excellent
4,28,79,87,98,87,99,94,88,0.0,0.0,90.75,89.66666666666667,26.0,92.88864087734078,90.28571428571428,Excellent
3,35,85,90,96,95,95,88,90,0.0,0.0,92.75,89.33333333333333,33.5,95.84812148081194,91.28571428571428,Excellent
1,35,100,87,85,90,92,99,94,0.0,0.0,91.75,93.33333333333331,34.5,94.31794805675676,92.42857142857144,Excellent
4,16,96,70,65,63,97,97,98,0.0,0.0,80.25,88.33333333333333,19.0,83.28958123690208,83.71428571428571,High
1,20,85,96,71,67,98,92,91,0.0,0.0,80.25,93.0,24.5,87.81101199559912,85.71428571428571,High
4,27,90,82,98,61,92,67,80,0.0,0.0,85.25,76.33333333333333,25.0,86.53576165222428,81.42857142857143,High
6,14,94,96,94,99,67,98,67,0.0,0.0,88.5,87.0,11.0,85.63072059996777,87.85714285714286,High
1,35,98,85,100,94,93,92,94,0.0,0.0,96.25,90.33333333333331,34.5,95.21410803457056,93.71428571428572,Excellent
6,2,62,54,77,60,74,62,76,1.0,0.0,68.25,64.0,-1.0,90.910497944384,66.42857142857143,Average
4,3,63,97,80,84,90,63,64,0.0,0.0,79.25,74.66666666666667,1.0,85.9321372659255,77.28571428571429,High
2,32,72,95,71,74,84,97,66,0.0,0.0,75.25,86.0,31.0,87.70598287202847,79.85714285714286,High
6,33,94,90,79,69,100,72,98,0.0,0.0,85.5,86.66666666666667,35.0,87.3904797870815,86.0,High
2,24,99,84,94,76,62,79,67,0.0,0.0,82.75,76.66666666666667,28.0,86.56585728540185,80.14285714285714,High
2,5,81,91,85,64,82,90,94,0.0,0.0,78.0,91.66666666666669,4.0,90.00952834899553,83.85714285714286,High
5,8,61,100,85,99,65,79,86,0.0,0.0,77.5,88.33333333333333,5.5,84.85152844422281,82.14285714285714,High
2,8,68,95,76,97,91,78,71,0.0,0.0,83.0,81.33333333333333,12.0,88.14371775928775,82.28571428571429,High
0,21,64,74,79,72,74,65,95,0.0,0.0,72.25,78.0,21.0,89.61227831019902,74.71428571428571,Average
1,6,66,94,67,79,64,89,75,0.0,0.0,69.0,86.0,10.5,88.25671417767745,76.28571428571429,High
0,15,100,95,72,77,66,68,76,0.0,0.0,78.75,79.66666666666667,15.0,86.77844472803885,79.14285714285714,High
1,12,74,86,70,94,71,70,63,0.0,0.0,77.25,73.0,11.5,89.26288147193512,75.42857142857143,High
6,1,96,66,76,71,94,72,86,0.0,0.0,84.25,74.66666666666667,-2.0,88.13368111799097,80.14285714285714,High
2,14,90,92,95,88,88,85,92,0.0,0.0,90.25,89.66666666666667,13.0,96.6833752096446,90.0,High
3,26,92,86,61,78,56,68,85,0.0,0.0,71.75,79.66666666666667,24.5,86.30780549085756,75.14285714285714,High
1,31,99,78,99,88,96,96,90,0.0,1.0,95.5,88.0,30.5,92.412416157206,92.28571428571428,Excellent
4,5,63,68,91,82,90,86,75,0.0,0.0,81.5,76.33333333333333,3.0,89.08038026128679,79.28571428571429,High
2,28,98,88,81,65,59,84,87,0.0,0.0,75.75,86.33333333333333,27.0,86.34088478079826,80.28571428571429,High
1,11,87,61,62,66,67,81,65,0.0,0.0,70.5,69.0,15.5,89.95960539572653,69.85714285714286,Average
1,19,96,96,80,93,82,65,70,0.0,0.0,87.75,77.0,23.5,87.47763904810583,83.14285714285714,High
3,17,80,98,99,90,64,86,93,0.0,0.0,83.25,92.33333333333331,15.5,87.8286049631582,87.14285714285714,High
0,30,80,77,96,64,93,62,86,0.0,0.0,83.25,75.0,35.0,86.77484359620794,79.71428571428571,High
2,23,91,79,70,94,77,83,81,0.0,0.0,83.0,81.0,22.0,91.78561076669784,82.14285714285714,High
6,0,91,96,78,70,50,50,69,1.0,0.0,72.25,71.66666666666667,-3.0,81.95376308848111,72.0,Average
0,19,83,70,72,65,63,88,94,0.0,0.0,70.75,84.0,24.0,88.04373047508626,76.42857142857143,High
2,33,89,89,69,87,69,97,79,0.0,0.0,78.5,88.33333333333333,37.0,89.26509919756613,82.71428571428571,High
2,1,81,73,99,72,100,90,64,0.0,0.0,88.0,75.66666666666667,5.0,85.97960668984537,82.71428571428571,High
2,35,97,85,86,99,96,90,88,0.0,0.0,94.5,87.66666666666667,34.0,94.31794805675676,91.57142857142856,Excellent
1,3,93,91,61,68,83,82,63,0.0,0.0,76.25,78.66666666666667,2.5,86.80007215026933,77.28571428571429,High
2,2,99,86,83,80,69,96,88,0.0,0.0,82.75,90.0,1.0,89.9430194818297,85.85714285714286,High
5,16,95,97,68,79,63,88,63,0.0,0.0,76.25,82.66666666666667,18.5,85.31440615205955,79.0,High
3,38,100,92,87,94,85,97,100,0.0,1.0,91.5,96.33333333333331,36.5,94.03183046327874,93.57142857142856,Excellent
2,3,62,67,85,97,98,62,73,0.0,0.0,85.5,67.33333333333333,2.0,84.361220361824,77.71428571428571,High
10,3,88,71,99,74,76,97,87,0.0,0.0,84.25,85.0,3.0,88.82178990390764,84.57142857142857,High
5,11,75,100,100,82,63,84,82,0.0,0.0,80.0,88.66666666666667,8.5,86.8253490151948,83.71428571428571,High
1,1,87,91,97,82,79,69,62,0.0,0.0,86.25,74.0,0.5,87.73895056150032,81.0,High
4,4,85,60,61,75,83,87,65,0.0,0.0,76.0,70.66666666666667,2.0,88.32789242518322,73.71428571428571,Average
3,43,88,98,94,96,96,89,92,0.0,1.0,93.5,93.0,41.5,96.22665993606525,93.28571428571428,Excellent
1,47,86,93,91,94,93,88,86,0.0,1.0,91.0,89.0,46.5,96.5635012280631,90.14285714285714,Excellent
1,9,68,65,95,88,62,87,62,0.0,0.0,78.25,71.33333333333333,8.5,85.8612319523672,75.28571428571429,High
6,2,67,54,71,50,55,51,66,1.0,0.0,60.75,57.0,-1.0,91.40875307015776,59.142857142857146,Low
4,5,82,69,92,85,59,87,83,1.0,0.0,79.5,79.66666666666667,3.0,88.51294724690528,79.57142857142857,High
2,26,86,88,71,65,86,69,84,0.0,0.0,77.0,80.33333333333333,25.0,90.32430634946272,78.42857142857143,High
3,25,95,91,64,65,60,84,99,0.0,0.0,71.0,91.33333333333331,23.5,83.65258138915826,79.71428571428571,High
5,9,72,82,76,69,67,92,87,0.0,0.0,71.0,87.0,6.5,90.55845049036668,77.85714285714286,High
1,27,99,87,67,91,36,76,64,0.0,0.0,73.25,75.66666666666667,26.5,78.86776328517426,74.28571428571429,Average
2,19,75,88,71,80,65,85,60,0.0,0.0,72.75,77.66666666666667,23.0,89.71362435988634,74.85714285714286,Average
1,31,77,80,86,87,98,98,88,0.0,0.0,87.0,88.66666666666667,30.5,91.94365083274305,87.71428571428571,High
4,26,95,97,84,97,75,92,92,0.0,0.0,87.75,93.66666666666669,29.0,91.92298970917486,90.28571428571428,Excellent
6,11,77,97,88,89,74,95,64,0.0,0.0,82.0,85.33333333333333,13.0,87.90513686370473,83.42857142857143,High
6,6,90,74,92,67,83,73,89,0.0,0.0,83.0,78.66666666666667,3.0,90.17777059542028,81.14285714285714,High
8,2,74,59,82,51,91,96,94,1.0,0.0,74.5,83.0,-2.0,82.34187088591989,78.14285714285714,High
10,5,56,66,87,64,95,89,76,1.0,0.0,75.5,77.0,5.0,85.30954310412628,76.14285714285714,High
7,5,72,69,91,69,53,73,95,1.0,0.0,71.25,79.0,1.5,85.71881024030627,74.57142857142857,Average
3,27,87,86,83,80,90,90,61,0.0,0.0,85.0,79.0,25.5,89.88635998832694,82.42857142857143,High
2,30,80,81,96,92,100,91,87,0.0,0.0,92.0,86.33333333333333,29.0,92.587012683649,89.57142857142857,High
5,21,98,72,64,68,76,84,72,0.0,0.0,76.5,76.0,18.5,88.5440803407978,76.28571428571429,High
0,8,83,91,69,74,98,86,76,0.0,0.0,81.0,84.33333333333333,8.0,89.82065583551437,82.42857142857143,High
2,21,92,77,91,79,98,77,87,0.0,0.0,90.0,80.33333333333333,20.0,91.66476212239924,85.85714285714286,High
3,18,79,68,64,68,97,78,84,0.0,0.0,77.0,76.66666666666667,16.5,88.56280087567224,76.85714285714286,High
